,Date,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP
13,2018-05-25,PHI,127.0,542,9.3,4.0,2.3,0.9,24.2%,10.3%,13.8%,.232,1.31,.295,81.4%,3.81,4.16
14,2018-05-25,MIN,140.0,621,9.3,3.1,3.0,1.5,23.2%,7.7%,15.5%,.273,1.44,.329,74.2%,4.44,4.16
15,2018-05-25,TBR,147.0,624,8.6,3.0,2.9,1.2,22.4%,7.8%,14.6%,.235,1.24,.280,68.1%,4.12,4.13
16,2018-05-25,CHC,134.2,565,8.9,4.7,1.9,0.8,23.5%,12.4%,11.2%,.208,1.28,.260,75.4%,3.99,4.12
17,2018-05-25,LAA,144.2,633,9.3,3.6,2.6,1.2,23.5%,9.2%,14.4%,.272,1.47,.337,77.4%,4.20,4.09
18,2018-05-25,CHW,148.0,648,9.5,3.9,2.5,0.9,24.2%,9.9%,14.3%,.261,1.45,.334,75.9%,3.76,4.07
19,2018-05-25,CIN,174.2,748,8.9,3.9,2.3,0.8,23.0%,10.2%,12.8%,.236,1.33,.296,76.3%,3.81,4.05
20,2018-05-25,ARI,136.1,552,8.0,3.0,2.7,0.8,21.9%,8.2%,13.8%,.208,1.09,.250,78.9%,3.65,4.01
21,2018-05-25,WSN,110.0,464,9.4,3.4,2.8,1.1,24.8%,8.8%,16.0%,.242,1.29,.302,75.5%,4.01,3.93
22,2018-05-25,COL,129.0,547,9.9,4.0,2.4,1.3,26.0%,10.6%,15.4%,.237,1.34,.298,71.2%,4.22,3.91
23,2018-05-25,SEA,137.1,575,10.2,3.1,3.3,0.9,27.1%,8.3%,18.8%,.220,1.17,.288,73.2%,3.55,3.89
24,2018-05-25,SDP,153.2,655,9.4,3.6,2.6,0.7,24.4%,9.3%,15.1%,.235,1.29,.304,73.6%,3.44,3.83
25,2018-05-25,PIT,133.2,583,10.4,2.9,3.6,0.7,26.6%,7.4%,19.2%,.248,1.32,.330,74.1%,2.97,3.49
26,2018-05-25,BOS,133.2,546,9.9,2.6,3.9,0.9,26.9%,7.0%,20.0%,.230,1.15,.297,80.2%,3.27,3.28
27,2018-05-25,HOU,99.1,391,9.9,2.3,4.4,0.7,27.9%,6.4%,21.5%,.214,1.04,.282,78.7%,2.80,3.25
28,2018-05-25,MIL,151.0,599,10.5,3.3,3.2,0.9,29.5%,9.2%,20.4%,.200,1.08,.267,82.8%,3.26,3.16
29,2018-05-25,NYY,127.2,535,12.5,3.6,3.5,1.0,33.1%,9.5%,23.5%,.215,1.21,.308,75.1%,3.11,3.16
0,2018-05-26,CLE,98.2,467,9.0,3.6,2.5,1.7,21.2%,8.6%,12.6%,.283,1.61,.330,59.3%,5.06,4.58
1,2018-05-26,BAL,132.2,583,8.1,3.7,2.2,0.8,20.6%,9.3%,11.3%,.267,1.46,.326,71.2%,3.84,4.57
2,2018-05-26,MIA,138.0,646,9.0,4.6,2.0,1.3,21.4%,10.8%,10.5%,.290,1.70,.354,65.6%,4.74,4.56
3,2018-05-26,KCR,143.0,633,7.0,3.5,2.0,1.3,17.7%,8.8%,8.8%,.282,1.52,.321,68.2%,4.71,4.55
4,2018-05-26,DET,144.0,641,8.3,4.1,2.0,0.9,20.6%,10.3%,10.3%,.267,1.51,.326,69.3%,4.07,4.50
5,2018-05-26,TOR,145.1,636,9.1,3.8,2.4,1.1,23.1%,9.8%,13.4%,.264,1.47,.329,75.4%,4.00,4.48
6,2018-05-26,STL,131.2,579,8.1,3.8,2.1,1.0,20.4%,9.5%,10.9%,.252,1.41,.299,71.4%,4.26,4.46
7,2018-05-26,OAK,148.0,643,8.5,4.1,2.1,1.1,21.6%,10.4%,11.2%,.254,1.44,.307,77.5%,4.26,4.46
8,2018-05-26,SFG,146.2,645,8.2,3.8,2.1,1.0,20.6%,9.6%,11.0%,.254,1.42,.306,67.3%,4.22,4.38
9,2018-05-26,TEX,137.0,607,8.2,3.3,2.5,1.1,20.6%,8.2%,12.4%,.252,1.37,.299,68.9%,4.26,4.35
10,2018-05-26,NYM,139.1,583,8.5,3.3,2.6,1.3,22.6%,8.8%,13.9%,.235,1.26,.277,73.0%,4.34,4.34
11,2018-05-26,ATL,138.1,588,9.0,4.2,2.2,0.9,23.5%,10.9%,12.6%,.233,1.33,.291,70.8%,4.04,4.30
12,2018-05-26,MIN,137.0,608,9.3,3.2,3.0,1.5,23.4%,7.9%,15.5%,.272,1.45,.328,74.8%,4.50,4.18
13,2018-05-26,LAD,148.2,649,9.7,4.1,2.4,1.2,24.8%,10.5%,14.3%,.238,1.38,.297,73.8%,4.24,4.17
14,2018-05-26,CHW,144.1,636,9.4,3.9,2.4,0.9,23.7%,9.9%,13.8%,.262,1.47,.333,74.5%,3.83,4.14
15,2018-05-26,LAA,141.2,621,9.3,3.7,2.5,1.3,23.5%,9.3%,14.2%,.272,1.48,.337,77.5%,4.27,4.10
16,2018-05-26,TBR,152.0,639,8.5,2.8,3.1,1.2,22.5%,7.4%,15.2%,.235,1.21,.279,68.5%,4.08,4.08
17,2018-05-26,CHC,136.2,574,9.0,4.7,1.9,0.8,23.9%,12.4%,11.5%,.208,1.28,.263,75.2%,3.94,4.07
18,2018-05-26,PHI,128.0,542,9.2,3.7,2.5,0.8,24.2%,9.8%,14.4%,.230,1.28,.292,81.1%,3.74,4.07
19,2018-05-26,ARI,136.1,553,8.0,3.0,2.6,0.8,21.9%,8.3%,13.6%,.208,1.10,.250,79.7%,3.67,4.02
20,2018-05-26,CIN,172.1,736,8.9,3.9,2.3,0.8,23.2%,10.1%,13.2%,.237,1.33,.298,75.8%,3.72,4.00
21,2018-05-26,COL,128.0,542,9.9,4.1,2.4,1.3,26.0%,10.7%,15.3%,.237,1.34,.299,71.0%,4.24,3.92
22,2018-05-26,WSN,113.0,478,9.6,3.4,2.8,1.1,25.1%,9.0%,16.1%,.242,1.30,.305,75.7%,3.95,3.90
23,2018-05-26,SDP,151.2,645,9.3,3.5,2.6,0.7,24.2%,9.2%,15.0%,.237,1.29,.307,73.7%,3.37,3.87
24,2018-05-26,SEA,133.2,554,10.3,3.0,3.5,0.9,27.6%,7.9%,19.7%,.218,1.14,.288,74.8%,3.37,3.79
25,2018-05-26,PIT,135.2,591,10.3,2.9,3.6,0.8,26.4%,7.3%,19.1%,.248,1.31,.327,74.5%,3.05,3.50
26,2018-05-26,MIL,149.2,596,10.3,3.5,3.0,0.9,28.9%,9.7%,19.1%,.200,1.10,.264,83.0%,3.39,3.29
27,2018-05-26,BOS,137.0,558,10.0,2.6,3.9,0.9,27.2%,7.0%,20.3%,.227,1.14,.295,80.5%,3.21,3.26
28,2018-05-26,HOU,100.1,394,10.0,2.2,4.5,0.7,28.4%,6.3%,22.1%,.212,1.03,.282,78.7%,2.74,3.22
29,2018-05-26,NYY,130.2,546,12.3,3.6,3.4,1.0,32.6%,9.5%,23.1%,.214,1.20,.305,75.7%,3.12,3.20
0,2018-05-27,CLE,98.0,464,8.8,3.7,2.4,1.7,20.7%,8.6%,12.1%,.285,1.62,.330,59.3%,5.13,4.62
1,2018-05-27,MIA,135.2,638,9.0,4.6,1.9,1.3,21.3%,11.0%,10.3%,.295,1.73,.360,66.1%,4.70,4.57
2,2018-05-27,DET,147.0,655,8.1,4.0,2.0,0.9,20.3%,10.1%,10.2%,.269,1.52,.327,69.1%,4.04,4.53
3,2018-05-27,KCR,142.2,631,7.0,3.4,2.1,1.3,17.6%,8.6%,9.0%,.282,1.51,.319,68.9%,4.78,4.51
4,2018-05-27,TOR,145.1,638,9.1,3.8,2.4,1.1,23.0%,9.7%,13.3%,.266,1.47,.329,75.7%,4.11,4.50
5,2018-05-27,OAK,145.0,630,8.4,4.1,2.0,1.1,21.4%,10.5%,10.9%,.253,1.43,.305,77.3%,4.23,4.49
6,2018-05-27,BAL,133.2,582,8.3,3.6,2.3,0.7,21.1%,9.3%,11.9%,.262,1.43,.323,71.3%,3.69,4.49
7,2018-05-27,NYM,141.1,603,8.5,3.6,2.4,1.3,22.1%,9.3%,12.8%,.245,1.34,.290,69.3%,4.41,4.48
8,2018-05-27,STL,129.2,567,7.9,3.6,2.2,1.0,20.1%,9.2%,10.9%,.250,1.38,.295,71.5%,4.27,4.45
9,2018-05-27,ATL,140.1,599,8.8,4.2,2.1,1.0,22.9%,11.0%,11.8%,.231,1.33,.285,69.7%,4.20,4.40
10,2018-05-27,SFG,145.2,639,7.9,3.7,2.1,0.9,20.0%,9.4%,10.6%,.256,1.41,.307,67.0%,4.16,4.40
11,2018-05-27,TEX,134.0,592,8.2,3.4,2.4,1.1,20.6%,8.6%,12.0%,.245,1.35,.288,69.4%,4.36,4.39
12,2018-05-27,LAD,149.1,653,9.6,4.2,2.3,1.3,24.5%,10.7%,13.8%,.238,1.39,.294,73.7%,4.39,4.28
13,2018-05-27,CHW,144.0,633,9.2,3.8,2.4,0.9,23.2%,9.6%,13.6%,.258,1.44,.325,73.8%,3.76,4.16
14,2018-05-27,MIN,140.1,618,9.3,3.1,3.0,1.5,23.5%,7.8%,15.7%,.269,1.42,.323,75.0%,4.51,4.14
15,2018-05-27,LAA,141.2,622,9.3,3.8,2.4,1.3,23.5%,9.7%,13.8%,.271,1.49,.335,77.7%,4.31,4.11
16,2018-05-27,PHI,129.1,546,9.1,3.7,2.5,0.8,24.0%,9.7%,14.3%,.233,1.28,.294,81.3%,3.73,4.05
17,2018-05-27,ARI,135.1,547,7.8,2.8,2.8,0.9,21.6%,7.7%,13.9%,.208,1.08,.245,80.8%,3.83,4.03
18,2018-05-27,CHC,137.1,579,9.3,4.8,1.9,0.7,24.5%,12.6%,11.9%,.213,1.31,.275,76.5%,3.82,4.00
19,2018-05-27,CIN,174.1,739,8.7,3.8,2.3,0.7,22.9%,9.9%,13.0%,.237,1.31,.298,77.2%,3.64,3.98
20,2018-05-27,TBR,156.1,648,8.7,2.6,3.3,1.1,23.3%,7.1%,16.2%,.228,1.16,.274,69.2%,3.86,3.95
21,2018-05-27,SDP,153.0,652,9.3,3.5,2.6,0.6,24.2%,9.2%,15.0%,.235,1.29,.304,73.8%,3.36,3.91
22,2018-05-27,COL,128.0,543,9.9,4.0,2.5,1.2,26.0%,10.5%,15.5%,.240,1.35,.305,70.3%,4.09,3.87
23,2018-05-27,WSN,114.0,480,9.6,3.3,2.9,1.1,25.2%,8.8%,16.5%,.241,1.28,.303,76.3%,3.90,3.87
24,2018-05-27,SEA,136.1,561,10.2,2.9,3.5,0.9,27.6%,7.8%,19.8%,.221,1.14,.292,74.4%,3.32,3.75
25,2018-05-27,PIT,138.2,599,10.4,2.7,3.8,0.8,26.7%,7.0%,19.7%,.246,1.28,.326,75.7%,2.97,3.47
26,2018-05-27,BOS,139.2,569,9.8,2.5,3.9,1.0,26.7%,6.9%,19.9%,.228,1.14,.292,81.0%,3.30,3.34
27,2018-05-27,HOU,100.0,393,9.8,2.2,4.5,0.8,27.7%,6.1%,21.6%,.215,1.03,.280,79.9%,2.90,3.25
28,2018-05-27,MIL,150.1,593,10.3,3.2,3.2,0.8,29.0%,8.9%,20.1%,.199,1.06,.265,83.7%,3.20,3.20
29,2018-05-27,NYY,133.0,552,12.1,3.5,3.4,0.9,32.4%,9.4%,23.0%,.213,1.19,.303,77.8%,3.08,3.19
0,2018-05-28,BAL,136.0,598,8.3,4.0,2.1,0.8,21.1%,10.0%,11.0%,.263,1.47,.324,72.8%,3.89,4.58
1,2018-05-28,MIA,136.2,640,8.8,4.6,1.9,1.3,20.9%,10.9%,10.0%,.293,1.72,.354,66.8%,4.79,4.57
2,2018-05-28,CLE,104.2,491,8.7,3.4,2.5,1.8,20.6%,8.2%,12.4%,.283,1.59,.325,58.9%,5.16,4.55
3,2018-05-28,KCR,142.2,633,6.9,3.4,2.0,1.4,17.2%,8.5%,8.7%,.286,1.53,.321,69.4%,4.90,4.55
4,2018-05-28,TOR,143.2,628,9.0,3.9,2.3,1.1,22.8%,10.0%,12.7%,.262,1.46,.323,75.7%,4.20,4.54
5,2018-05-28,NYM,141.1,609,8.4,3.6,2.4,1.3,21.7%,9.2%,12.5%,.252,1.37,.298,67.8%,4.43,4.52
6,2018-05-28,DET,141.2,627,8.3,3.9,2.1,1.0,20.9%,9.9%,11.0%,.266,1.49,.324,69.7%,4.11,4.48
7,2018-05-28,ATL,135.1,580,8.8,4.4,2.0,0.9,22.8%,11.4%,11.4%,.229,1.34,.283,69.3%,4.20,4.47
8,2018-05-28,STL,130.2,570,7.9,3.5,2.3,1.0,20.2%,8.9%,11.2%,.248,1.36,.293,71.3%,4.22,4.43
9,2018-05-28,SFG,147.0,645,8.0,3.7,2.1,1.0,20.3%,9.5%,10.8%,.256,1.42,.306,67.8%,4.22,4.39
10,2018-05-28,OAK,144.0,622,8.7,4.1,2.1,1.0,22.4%,10.6%,11.7%,.247,1.41,.303,77.2%,4.09,4.37
11,2018-05-28,TEX,132.2,582,8.3,3.3,2.5,1.2,21.0%,8.3%,12.7%,.245,1.33,.289,70.7%,4.25,4.27
12,2018-05-28,LAD,146.0,630,9.7,4.3,2.3,1.2,25.1%,10.9%,14.1%,.226,1.33,.281,75.7%,4.25,4.26
13,2018-05-28,CHW,142.1,628,9.0,3.8,2.4,0.9,22.8%,9.6%,13.2%,.261,1.45,.328,73.8%,3.80,4.19
14,2018-05-28,PHI,128.1,544,9.2,3.9,2.4,0.9,24.1%,10.1%,14.0%,.230,1.29,.290,80.8%,3.89,4.09
15,2018-05-28,LAA,143.1,623,9.2,3.6,2.5,1.3,23.6%,9.3%,14.3%,.266,1.44,.328,77.7%,4.24,4.05
16,2018-05-28,MIN,136.1,598,9.4,3.0,3.2,1.5,23.8%,7.5%,16.2%,.271,1.42,.328,74.5%,4.42,4.04
17,2018-05-28,CHC,139.2,590,9.3,4.9,1.9,0.6,24.4%,12.9%,11.5%,.214,1.32,.278,77.1%,3.75,4.02
18,2018-05-28,SDP,153.0,652,8.9,3.4,2.6,0.8,23.3%,8.9%,14.4%,.241,1.30,.304,75.2%,3.57,4.02
19,2018-05-28,ARI,133.0,541,8.0,2.8,2.8,0.9,21.8%,7.8%,14.1%,.211,1.10,.249,80.8%,3.84,4.02
20,2018-05-28,COL,124.0,530,9.7,4.3,2.3,1.1,25.1%,11.1%,14.0%,.246,1.40,.313,71.2%,4.09,4.02
21,2018-05-28,TBR,162.1,669,8.5,2.7,3.1,1.0,22.9%,7.3%,15.6%,.224,1.15,.270,70.5%,3.77,4.02
22,2018-05-28,CIN,171.1,728,8.7,3.5,2.5,0.8,22.7%,9.2%,13.5%,.245,1.32,.304,76.6%,3.74,3.94
23,2018-05-28,WSN,111.1,464,9.1,3.0,3.1,1.1,24.3%,8.0%,16.4%,.237,1.23,.291,75.2%,3.90,3.87
24,2018-05-28,SEA,134.1,552,10.3,2.9,3.6,0.9,27.7%,7.8%,19.9%,.222,1.15,.294,74.1%,3.32,3.73
25,2018-05-28,PIT,138.1,595,10.5,3.0,3.5,0.7,27.1%,7.7%,19.3%,.239,1.27,.322,77.8%,2.88,3.49
26,2018-05-28,BOS,136.1,554,9.6,2.6,3.7,0.9,26.4%,7.0%,19.3%,.225,1.13,.287,83.0%,3.28,3.39
27,2018-05-28,HOU,101.0,403,9.8,2.1,4.6,0.9,27.3%,6.0%,21.3%,.228,1.09,.295,76.3%,3.01,3.28
28,2018-05-28,MIL,149.1,590,10.2,3.3,3.1,0.9,28.8%,9.2%,19.7%,.199,1.07,.262,83.8%,3.34,3.25
29,2018-05-28,NYY,132.0,549,12.0,3.7,3.3,1.0,32.1%,9.8%,22.2%,.211,1.20,.298,78.5%,3.17,3.24
0,2018-05-29,TOR,146.2,641,8.8,4.0,2.2,1.1,22.3%,10.3%,12.0%,.261,1.47,.320,75.8%,4.24,4.62
1,2018-05-29,BAL,138.0,610,8.4,4.0,2.1,0.8,21.1%,10.0%,11.2%,.267,1.49,.330,72.1%,3.86,4.58
2,2018-05-29,MIA,138.2,647,8.7,4.5,1.9,1.3,20.7%,10.8%,9.9%,.293,1.71,.353,66.7%,4.77,4.57
3,2018-05-29,DET,140.2,623,8.3,4.0,2.1,1.0,20.9%,10.1%,10.8%,.265,1.49,.320,68.5%,4.24,4.52
4,2018-05-29,STL,130.2,574,7.9,3.6,2.2,1.1,20.0%,9.1%,11.0%,.252,1.39,.297,70.2%,4.35,4.51
5,2018-05-29,KCR,142.2,631,7.1,3.4,2.1,1.3,17.8%,8.6%,9.2%,.284,1.51,.322,69.1%,4.77,4.50
6,2018-05-29,NYM,149.2,646,8.6,3.5,2.4,1.3,22.1%,9.1%,13.0%,.251,1.37,.300,68.3%,4.38,4.43
7,2018-05-29,CLE,106.2,499,9.0,3.5,2.6,1.8,21.4%,8.2%,13.2%,.285,1.59,.333,60.0%,5.04,4.41
8,2018-05-29,SFG,149.1,659,8.0,3.8,2.1,1.0,20.0%,9.6%,10.5%,.261,1.45,.312,68.1%,4.23,4.41
9,2018-05-29,ATL,143.0,614,8.9,4.3,2.1,0.9,23.1%,11.2%,11.9%,.233,1.36,.289,69.6%,4.15,4.40
10,2018-05-29,OAK,149.0,641,8.6,4.0,2.1,1.0,22.1%,10.4%,11.7%,.245,1.39,.299,77.2%,4.04,4.36
11,2018-05-29,TEX,134.2,588,8.2,3.3,2.5,1.1,20.8%,8.3%,12.4%,.243,1.32,.286,70.9%,4.26,4.30
12,2018-05-29,CHW,144.1,638,8.9,3.7,2.4,0.9,22.4%,9.4%,13.0%,.265,1.47,.330,73.0%,3.88,4.25
13,2018-05-29,LAD,151.0,648,9.7,4.1,2.4,1.1,25.1%,10.7%,14.5%,.222,1.30,.278,76.1%,4.17,4.23
14,2018-05-29,LAA,144.0,628,9.2,3.7,2.5,1.3,23.4%,9.4%,14.0%,.270,1.47,.331,77.2%,4.35,4.12
15,2018-05-29,MIN,137.1,608,9.4,2.9,3.2,1.6,23.5%,7.4%,16.1%,.279,1.46,.338,74.5%,4.51,4.09
16,2018-05-29,COL,126.0,540,9.4,4.4,2.2,1.1,24.4%,11.3%,13.2%,.244,1.40,.308,71.9%,4.16,4.08
17,2018-05-29,TBR,169.1,696,8.4,2.8,3.0,1.0,22.7%,7.5%,15.2%,.220,1.13,.265,71.5%,3.74,4.06
18,2018-05-29,PHI,130.2,556,9.4,3.8,2.5,0.9,24.5%,9.9%,14.6%,.233,1.30,.296,79.3%,3.80,4.01
19,2018-05-29,ARI,137.0,556,7.8,2.8,2.8,0.9,21.4%,7.5%,13.9%,.215,1.10,.253,81.5%,3.80,4.01
20,2018-05-29,SDP,153.2,647,8.8,3.2,2.7,0.8,23.3%,8.5%,14.8%,.244,1.29,.309,76.0%,3.51,3.98
21,2018-05-29,CHC,140.0,583,9.2,4.6,2.0,0.5,24.5%,12.3%,12.2%,.207,1.26,.273,77.1%,3.49,3.97
22,2018-05-29,WSN,108.2,453,9.1,3.1,3.0,1.1,24.3%,8.2%,16.1%,.236,1.23,.292,75.3%,3.85,3.89
23,2018-05-29,CIN,170.2,719,8.7,3.4,2.6,0.7,22.9%,8.9%,14.1%,.243,1.30,.306,77.3%,3.52,3.83
24,2018-05-29,SEA,136.2,561,10.3,2.9,3.5,0.9,27.8%,7.8%,20.0%,.221,1.14,.293,74.4%,3.30,3.74
25,2018-05-29,PIT,138.1,601,10.5,3.1,3.4,0.7,27.0%,7.8%,19.1%,.245,1.32,.329,75.6%,2.96,3.50
26,2018-05-29,BOS,138.1,558,9.6,2.5,3.9,0.9,26.3%,6.8%,19.5%,.222,1.11,.284,84.3%,3.24,3.36
27,2018-05-29,NYY,130.1,544,11.8,3.7,3.2,1.0,31.4%,9.7%,21.7%,.215,1.21,.298,78.6%,3.32,3.31
28,2018-05-29,MIL,153.1,603,10.3,3.2,3.2,0.9,29.0%,9.1%,19.9%,.196,1.06,.259,84.0%,3.28,3.22
29,2018-05-29,HOU,103.1,412,9.9,2.1,4.8,0.9,27.7%,5.8%,21.8%,.227,1.08,.297,76.8%,2.94,3.20
0,2018-05-30,TOR,147.0,648,8.6,4.2,2.1,1.2,21.6%,10.5%,11.1%,.264,1.50,.318,75.6%,4.51,4.78
1,2018-05-30,MIA,138.0,648,8.7,4.6,1.9,1.3,20.5%,11.0%,9.6%,.296,1.74,.357,65.3%,4.81,4.60
2,2018-05-30,KCR,147.0,646,7.0,3.5,2.0,1.3,17.8%,8.8%,9.0%,.275,1.48,.312,70.9%,4.76,4.54
3,2018-05-30,BAL,135.0,596,8.4,3.9,2.1,0.8,21.1%,9.9%,11.2%,.267,1.49,.330,71.9%,3.87,4.54
4,2018-05-30,NYM,151.1,659,8.6,3.7,2.3,1.2,22.0%,9.4%,12.6%,.252,1.39,.301,66.1%,4.40,4.51
5,2018-05-30,STL,130.0,569,7.9,3.5,2.3,1.1,20.0%,8.8%,11.3%,.250,1.37,.293,70.1%,4.32,4.49
6,2018-05-30,CLE,104.0,487,9.0,3.6,2.5,1.9,21.4%,8.6%,12.7%,.291,1.63,.338,61.7%,5.27,4.49
7,2018-05-30,DET,143.0,630,8.2,3.8,2.1,1.1,20.8%,9.7%,11.1%,.269,1.49,.322,68.8%,4.33,4.48
8,2018-05-30,SFG,153.1,684,7.9,3.8,2.1,0.9,19.7%,9.4%,10.4%,.268,1.49,.321,66.0%,4.17,4.41
9,2018-05-30,ATL,145.0,625,9.0,4.3,2.1,1.0,23.2%,11.0%,12.2%,.236,1.37,.293,69.9%,4.21,4.39
10,2018-05-30,LAD,152.0,657,9.4,4.3,2.2,1.0,24.2%,11.0%,13.2%,.227,1.34,.284,75.3%,4.10,4.34
11,2018-05-30,OAK,150.0,639,8.7,4.0,2.2,0.9,22.7%,10.3%,12.4%,.238,1.35,.294,78.1%,3.89,4.31
12,2018-05-30,TEX,137.0,596,8.1,3.2,2.6,1.1,20.8%,8.1%,12.8%,.241,1.30,.284,71.1%,4.21,4.27
13,2018-05-30,CHW,146.1,650,8.9,3.7,2.4,1.0,22.3%,9.2%,13.1%,.270,1.49,.335,73.3%,3.93,4.25
14,2018-05-30,COL,125.1,540,9.2,4.4,2.1,1.1,23.7%,11.3%,12.4%,.253,1.44,.314,72.6%,4.33,4.19
15,2018-05-30,LAA,143.2,628,9.3,3.6,2.6,1.3,23.6%,9.2%,14.3%,.268,1.45,.329,77.0%,4.34,4.14
16,2018-05-30,MIN,144.0,634,9.3,2.9,3.1,1.6,23.3%,7.4%,15.9%,.275,1.43,.331,75.0%,4.53,4.12
17,2018-05-30,TBR,169.0,693,8.4,2.8,3.0,1.0,22.7%,7.5%,15.2%,.218,1.12,.262,70.6%,3.75,4.04
18,2018-05-30,WSN,109.2,458,9.0,3.0,3.0,1.1,24.0%,8.1%,15.9%,.236,1.23,.291,75.7%,3.87,3.99
19,2018-05-30,CHC,138.2,580,9.2,4.6,2.0,0.5,24.5%,12.2%,12.2%,.212,1.28,.279,76.1%,3.49,3.96
20,2018-05-30,SDP,154.1,652,8.9,3.2,2.8,0.8,23.5%,8.4%,15.0%,.244,1.29,.307,75.6%,3.56,3.96
21,2018-05-30,PHI,130.1,556,9.5,3.7,2.6,0.9,24.6%,9.5%,15.1%,.238,1.31,.303,78.8%,3.74,3.91
22,2018-05-30,ARI,137.1,550,7.9,2.6,3.0,0.9,22.0%,7.3%,14.7%,.206,1.05,.244,82.8%,3.73,3.90
23,2018-05-30,CIN,170.0,713,8.6,3.3,2.6,0.7,22.7%,8.8%,13.9%,.239,1.28,.299,76.7%,3.54,3.83
24,2018-05-30,SEA,137.2,573,10.5,3.1,3.4,0.8,28.1%,8.4%,19.7%,.228,1.20,.308,73.5%,3.24,3.74
25,2018-05-30,PIT,138.2,607,10.6,3.1,3.4,0.8,26.9%,7.9%,18.9%,.249,1.34,.333,75.2%,3.08,3.55
26,2018-05-30,NYY,132.1,548,11.6,3.8,3.0,1.0,31.0%,10.2%,20.8%,.204,1.18,.282,79.6%,3.30,3.44
27,2018-05-30,BOS,137.2,556,9.5,2.5,3.8,0.9,26.1%,6.8%,19.2%,.222,1.10,.282,85.8%,3.29,3.43
28,2018-05-30,MIL,153.2,603,10.2,3.2,3.2,0.9,28.9%,9.0%,19.9%,.196,1.05,.256,84.8%,3.36,3.23
29,2018-05-30,HOU,105.0,420,10.1,2.1,4.7,0.9,28.1%,5.9%,22.1%,.230,1.10,.301,75.5%,2.99,3.12
0,2018-05-31,TOR,149.0,660,8.7,4.2,2.1,1.2,21.8%,10.4%,11.4%,.266,1.51,.322,75.3%,4.46,4.75
1,2018-05-31,MIA,138.1,653,8.7,4.7,1.8,1.3,20.5%,11.2%,9.3%,.295,1.75,.356,65.2%,4.84,4.65
2,2018-05-31,NYM,151.1,661,8.2,3.7,2.2,1.2,20.9%,9.5%,11.3%,.255,1.41,.300,66.6%,4.51,4.63
3,2018-05-31,KCR,148.2,658,7.1,3.6,1.9,1.4,17.8%,9.1%,8.7%,.281,1.52,.317,70.2%,4.95,4.61
4,2018-05-31,STL,132.0,583,7.8,3.6,2.2,1.2,19.6%,9.1%,10.5%,.252,1.40,.293,70.2%,4.47,4.59
5,2018-05-31,BAL,133.2,588,8.3,4.0,2.1,0.8,20.9%,10.0%,10.9%,.267,1.49,.329,72.1%,3.92,4.57
6,2018-05-31,CLE,107.0,499,8.9,3.7,2.4,1.9,21.2%,8.8%,12.4%,.289,1.63,.333,62.7%,5.35,4.53
7,2018-05-31,DET,146.1,641,8.3,3.8,2.2,1.1,21.1%,9.7%,11.4%,.264,1.46,.318,69.0%,4.27,4.46
8,2018-05-31,SFG,154.0,683,7.8,3.6,2.2,0.9,19.6%,9.1%,10.5%,.264,1.45,.317,65.9%,4.05,4.39
9,2018-05-31,LAD,150.0,653,9.7,4.3,2.2,0.9,24.7%,11.0%,13.6%,.231,1.36,.295,75.0%,3.93,4.32
10,2018-05-31,CHW,151.2,675,8.8,3.7,2.3,1.1,21.9%,9.3%,12.6%,.269,1.49,.329,74.3%,4.10,4.32
11,2018-05-31,ATL,144.1,616,8.8,4.1,2.2,1.0,22.9%,10.5%,12.3%,.237,1.34,.292,73.9%,4.14,4.32
12,2018-05-31,OAK,150.0,635,8.8,4.0,2.2,0.8,23.0%,10.5%,12.4%,.234,1.33,.293,78.3%,3.74,4.24
13,2018-05-31,TEX,135.2,591,8.2,3.1,2.7,1.1,21.0%,7.8%,13.2%,.246,1.31,.291,70.5%,4.18,4.24
14,2018-05-31,LAA,142.2,628,9.2,3.7,2.5,1.3,23.3%,9.2%,14.0%,.270,1.47,.333,75.1%,4.30,4.19
15,2018-05-31,MIN,150.1,661,9.2,2.9,3.2,1.6,23.2%,7.3%,15.9%,.275,1.42,.328,75.6%,4.60,4.13
16,2018-05-31,COL,128.2,550,9.2,4.1,2.2,1.1,24.0%,10.7%,13.3%,.249,1.40,.311,71.3%,4.22,4.08
17,2018-05-31,SDP,152.1,645,8.6,3.2,2.7,0.8,22.6%,8.5%,14.1%,.244,1.29,.303,75.4%,3.66,4.07
18,2018-05-31,WSN,108.2,454,8.9,3.0,3.0,1.1,23.6%,7.9%,15.6%,.240,1.24,.294,75.7%,3.91,4.04
19,2018-05-31,CHC,135.0,561,9.3,4.6,2.0,0.5,24.8%,12.3%,12.5%,.207,1.26,.273,76.8%,3.49,4.01
20,2018-05-31,TBR,167.0,683,8.6,2.8,3.1,1.0,23.3%,7.6%,15.7%,.215,1.11,.260,71.1%,3.74,4.00
21,2018-05-31,PHI,132.0,568,9.5,3.8,2.5,0.9,24.5%,9.7%,14.8%,.243,1.35,.311,78.5%,3.74,3.92
22,2018-05-31,ARI,133.1,540,8.0,2.8,2.9,0.9,22.0%,7.6%,14.4%,.211,1.09,.250,82.2%,3.80,3.88
23,2018-05-31,CIN,169.1,713,8.5,3.3,2.5,0.7,22.3%,8.8%,13.5%,.245,1.31,.305,77.5%,3.56,3.86
